Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010
"06037502100","Census Tract 5021, Los Angeles County, California","ACSSF","ca","140","00","0005802",,,,,"06","037",,,"502100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037502100","Census Tract 5021",,,,4889,940,728,34,14,134,30,0,0,3949
"06037502200","Census Tract 5022, Los Angeles County, California","ACSSF","ca","140","00","0005803",,,,,"06","037",,,"502200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037502200","Census Tract 5022",,,,7078,618,401,7,9,201,0,0,0,6460
"06037502303","Census Tract 5023.03, Los Angeles County, California","ACSSF","ca","140","00","0005804",,,,,"06","037",,,"502303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037502303","Census Tract 5023.03",,,,8883,757,494,188,0,23,0,8,44,8126
"06037502401","Census Tract 5024.01, Los Angeles County, California","ACSSF","ca","140","00","0005805",,,,,"06","037",,,"502401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037502401","Census Tract 5024.01",,,,5211,644,409,24,0,170,13,0,28,4567
"06037502402","Census Tract 5024.02, Los Angeles County, California","ACSSF","ca","140","00","0005806",,,,,"06","037",,,"502402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037502402","Census Tract 5024.02",,,,3578,348,229,4,0,63,6,0,46,3230
"06037502500","Census Tract 5025, Los Angeles County, California","ACSSF","ca","140","00","0005807",,,,,"06","037",,,"502500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037502500","Census Tract 5025",,,,4038,239,162,0,0,37,40,0,0,3799
"06037502602","Census Tract 5026.02, Los Angeles County, California","ACSSF","ca","140","00","0005808",,,,,"06","037",,,"502602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037502602","Census Tract 5026.02",,,,4194,539,315,151,0,38,0,0,35,3655
"06037502603","Census Tract 5026.03, Los Angeles County, California","ACSSF","ca","140","00","0005809",,,,,"06","037",,,"502603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037502603","Census Tract 5026.03",,,,3394,420,237,138,1,44,0,0,0,2974
"06037502604","Census Tract 5026.04, Los Angeles County, California","ACSSF","ca","140","00","0005810",,,,,"06","037",,,"502604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037502604","Census Tract 5026.04",,,,3921,214,115,3,18,50,0,28,0,3707
"06037502700","Census Tract 5027, Los Angeles County, California","ACSSF","ca","140","00","0005811",,,,,"06","037",,,"502700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037502700","Census Tract 5027",,,,7429,1431,806,221,12,244,13,0,135,5998
"06037502801","Census Tract 5028.01, Los Angeles County, California","ACSSF","ca","140","00","0005812",,,,,"06","037",,,"502801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037502801","Census Tract 5028.01",,,,6687,1097,854,0,0,220,0,8,15,5590
"06037502901","Census Tract 5029.01, Los Angeles County, California","ACSSF","ca","140","00","0005813",,,,,"06","037",,,"502901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037502901","Census Tract 5029.01",,,,5942,1060,807,16,0,98,0,116,23,4882
"06037503000","Census Tract 5030, Los Angeles County, California","ACSSF","ca","140","00","0005814",,,,,"06","037",,,"503000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503000","Census Tract 5030",,,,6164,1191,300,242,182,467,0,0,0,4973
"06037503103","Census Tract 5031.03, Los Angeles County, California","ACSSF","ca","140","00","0005815",,,,,"06","037",,,"503103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503103","Census Tract 5031.03",,,,5320,935,618,3,0,314,0,0,0,4385
"06037503104","Census Tract 5031.04, Los Angeles County, California","ACSSF","ca","140","00","0005816",,,,,"06","037",,,"503104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503104","Census Tract 5031.04",,,,2600,475,94,0,15,196,170,0,0,2125
"06037503105","Census Tract 5031.05, Los Angeles County, California","ACSSF","ca","140","00","0005817",,,,,"06","037",,,"503105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503105","Census Tract 5031.05",,,,3536,815,381,3,0,362,0,0,69,2721
"06037503106","Census Tract 5031.06, Los Angeles County, California","ACSSF","ca","140","00","0005818",,,,,"06","037",,,"503106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503106","Census Tract 5031.06",,,,3770,1164,703,0,0,149,0,188,124,2606
"06037503201","Census Tract 5032.01, Los Angeles County, California","ACSSF","ca","140","00","0005819",,,,,"06","037",,,"503201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503201","Census Tract 5032.01",,,,3876,1112,575,0,0,469,0,0,68,2764
"06037503202","Census Tract 5032.02, Los Angeles County, California","ACSSF","ca","140","00","0005820",,,,,"06","037",,,"503202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503202","Census Tract 5032.02",,,,4788,933,518,23,10,306,0,0,76,3855
"06037503301","Census Tract 5033.01, Los Angeles County, California","ACSSF","ca","140","00","0005821",,,,,"06","037",,,"503301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503301","Census Tract 5033.01",,,,3755,1038,722,18,0,131,0,107,60,2717
"06037503302","Census Tract 5033.02, Los Angeles County, California","ACSSF","ca","140","00","0005822",,,,,"06","037",,,"503302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503302","Census Tract 5033.02",,,,6192,1533,1142,2,34,259,0,19,77,4659
"06037503401","Census Tract 5034.01, Los Angeles County, California","ACSSF","ca","140","00","0005823",,,,,"06","037",,,"503401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503401","Census Tract 5034.01",,,,7288,2562,2113,32,0,288,0,0,129,4726
"06037503402","Census Tract 5034.02, Los Angeles County, California","ACSSF","ca","140","00","0005824",,,,,"06","037",,,"503402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503402","Census Tract 5034.02",,,,3979,1586,1230,18,15,271,0,12,40,2393
"06037503501","Census Tract 5035.01, Los Angeles County, California","ACSSF","ca","140","00","0005825",,,,,"06","037",,,"503501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503501","Census Tract 5035.01",,,,6955,1854,1183,24,65,498,0,0,84,5101
"06037503502","Census Tract 5035.02, Los Angeles County, California","ACSSF","ca","140","00","0005826",,,,,"06","037",,,"503502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503502","Census Tract 5035.02",,,,4338,1219,867,2,51,206,0,39,54,3119
"06037503601","Census Tract 5036.01, Los Angeles County, California","ACSSF","ca","140","00","0005827",,,,,"06","037",,,"503601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503601","Census Tract 5036.01",,,,4145,1930,1105,65,20,585,10,0,145,2215
"06037503602","Census Tract 5036.02, Los Angeles County, California","ACSSF","ca","140","00","0005828",,,,,"06","037",,,"503602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503602","Census Tract 5036.02",,,,3855,2143,1487,2,0,559,0,0,95,1712
"06037503701","Census Tract 5037.01, Los Angeles County, California","ACSSF","ca","140","00","0005829",,,,,"06","037",,,"503701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503701","Census Tract 5037.01",,,,4581,2125,1795,61,0,198,0,0,71,2456
"06037503702","Census Tract 5037.02, Los Angeles County, California","ACSSF","ca","140","00","0005830",,,,,"06","037",,,"503702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503702","Census Tract 5037.02",,,,5414,2514,1728,71,33,455,11,25,191,2900
"06037503704","Census Tract 5037.04, Los Angeles County, California","ACSSF","ca","140","00","0005831",,,,,"06","037",,,"503704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503704","Census Tract 5037.04",,,,4512,3492,867,29,0,2569,0,0,27,1020
"06037503705","Census Tract 5037.05, Los Angeles County, California","ACSSF","ca","140","00","0005832",,,,,"06","037",,,"503705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503705","Census Tract 5037.05",,,,2894,2432,1247,143,0,912,0,0,130,462
"06037503801","Census Tract 5038.01, Los Angeles County, California","ACSSF","ca","140","00","0005833",,,,,"06","037",,,"503801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503801","Census Tract 5038.01",,,,3580,1999,1162,29,0,570,0,0,238,1581
"06037503802","Census Tract 5038.02, Los Angeles County, California","ACSSF","ca","140","00","0005834",,,,,"06","037",,,"503802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503802","Census Tract 5038.02",,,,5317,3247,1255,56,0,1753,0,32,151,2070
"06037503901","Census Tract 5039.01, Los Angeles County, California","ACSSF","ca","140","00","0005835",,,,,"06","037",,,"503901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503901","Census Tract 5039.01",,,,2236,1235,722,5,20,461,0,0,27,1001
"06037503902","Census Tract 5039.02, Los Angeles County, California","ACSSF","ca","140","00","0005836",,,,,"06","037",,,"503902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037503902","Census Tract 5039.02",,,,5526,2665,1688,41,12,763,0,14,147,2861
"06037504001","Census Tract 5040.01, Los Angeles County, California","ACSSF","ca","140","00","0005837",,,,,"06","037",,,"504001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037504001","Census Tract 5040.01",,,,5649,3481,2210,121,0,873,4,0,273,2168
"06037504002","Census Tract 5040.02, Los Angeles County, California","ACSSF","ca","140","00","0005838",,,,,"06","037",,,"504002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037504002","Census Tract 5040.02",,,,5655,2698,1914,122,10,559,0,0,93,2957
"06037504101","Census Tract 5041.01, Los Angeles County, California","ACSSF","ca","140","00","0005839",,,,,"06","037",,,"504101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037504101","Census Tract 5041.01",,,,4588,1561,617,113,29,688,0,18,96,3027
"06037504200","Census Tract 5042, Los Angeles County, California","ACSSF","ca","140","00","0005840",,,,,"06","037",,,"504200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037504200","Census Tract 5042",,,,7512,2287,709,305,18,1122,0,32,101,5225
"06037530005","Census Tract 5300.05, Los Angeles County, California","ACSSF","ca","140","00","0005841",,,,,"06","037",,,"530005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530005","Census Tract 5300.05",,,,3653,2404,249,7,0,2119,0,0,29,1249
"06037530006","Census Tract 5300.06, Los Angeles County, California","ACSSF","ca","140","00","0005842",,,,,"06","037",,,"530006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530006","Census Tract 5300.06",,,,4963,1998,723,0,0,1146,0,0,129,2965
"06037530007","Census Tract 5300.07, Los Angeles County, California","ACSSF","ca","140","00","0005843",,,,,"06","037",,,"530007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530007","Census Tract 5300.07",,,,6544,2070,974,50,0,995,0,16,35,4474
"06037530101","Census Tract 5301.01, Los Angeles County, California","ACSSF","ca","140","00","0005844",,,,,"06","037",,,"530101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530101","Census Tract 5301.01",,,,5388,1081,446,167,34,358,0,56,20,4307
"06037530102","Census Tract 5301.02, Los Angeles County, California","ACSSF","ca","140","00","0005845",,,,,"06","037",,,"530102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530102","Census Tract 5301.02",,,,4889,786,437,7,0,312,0,24,6,4103
"06037530202","Census Tract 5302.02, Los Angeles County, California","ACSSF","ca","140","00","0005846",,,,,"06","037",,,"530202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530202","Census Tract 5302.02",,,,4309,374,125,0,0,249,0,0,0,3935
"06037530203","Census Tract 5302.03, Los Angeles County, California","ACSSF","ca","140","00","0005847",,,,,"06","037",,,"530203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530203","Census Tract 5302.03",,,,2525,666,156,28,0,443,13,0,26,1859
"06037530204","Census Tract 5302.04, Los Angeles County, California","ACSSF","ca","140","00","0005848",,,,,"06","037",,,"530204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530204","Census Tract 5302.04",,,,3882,347,67,0,0,223,0,0,57,3535
"06037530301","Census Tract 5303.01, Los Angeles County, California","ACSSF","ca","140","00","0005849",,,,,"06","037",,,"530301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530301","Census Tract 5303.01",,,,2125,148,33,0,0,115,0,0,0,1977
"06037530302","Census Tract 5303.02, Los Angeles County, California","ACSSF","ca","140","00","0005850",,,,,"06","037",,,"530302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530302","Census Tract 5303.02",,,,6412,276,66,25,0,183,0,0,2,6136
"06037530400","Census Tract 5304, Los Angeles County, California","ACSSF","ca","140","00","0005851",,,,,"06","037",,,"530400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530400","Census Tract 5304",,,,3792,881,18,100,0,756,0,0,7,2911
"06037530500","Census Tract 5305, Los Angeles County, California","ACSSF","ca","140","00","0005852",,,,,"06","037",,,"530500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530500","Census Tract 5305",,,,4195,425,220,9,0,196,0,0,0,3770
"06037530603","Census Tract 5306.03, Los Angeles County, California","ACSSF","ca","140","00","0005853",,,,,"06","037",,,"530603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530603","Census Tract 5306.03",,,,4528,527,407,15,0,79,5,10,11,4001
"06037530700","Census Tract 5307, Los Angeles County, California","ACSSF","ca","140","00","0005854",,,,,"06","037",,,"530700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530700","Census Tract 5307",,,,2024,178,103,0,0,29,0,46,0,1846
"06037530801","Census Tract 5308.01, Los Angeles County, California","ACSSF","ca","140","00","0005855",,,,,"06","037",,,"530801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530801","Census Tract 5308.01",,,,5704,580,255,0,0,312,0,0,13,5124
"06037530802","Census Tract 5308.02, Los Angeles County, California","ACSSF","ca","140","00","0005856",,,,,"06","037",,,"530802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530802","Census Tract 5308.02",,,,3054,202,101,0,0,80,5,0,16,2852
"06037530901","Census Tract 5309.01, Los Angeles County, California","ACSSF","ca","140","00","0005857",,,,,"06","037",,,"530901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530901","Census Tract 5309.01",,,,4020,58,40,18,0,0,0,0,0,3962
"06037530902","Census Tract 5309.02, Los Angeles County, California","ACSSF","ca","140","00","0005858",,,,,"06","037",,,"530902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037530902","Census Tract 5309.02",,,,3844,140,8,0,0,132,0,0,0,3704
"06037531000","Census Tract 5310, Los Angeles County, California","ACSSF","ca","140","00","0005859",,,,,"06","037",,,"531000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531000","Census Tract 5310",,,,5233,94,94,0,0,0,0,0,0,5139
"06037531101","Census Tract 5311.01, Los Angeles County, California","ACSSF","ca","140","00","0005860",,,,,"06","037",,,"531101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531101","Census Tract 5311.01",,,,5454,42,42,0,0,0,0,0,0,5412
"06037531102","Census Tract 5311.02, Los Angeles County, California","ACSSF","ca","140","00","0005861",,,,,"06","037",,,"531102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531102","Census Tract 5311.02",,,,2777,83,19,12,0,36,16,0,0,2694
"06037531201","Census Tract 5312.01, Los Angeles County, California","ACSSF","ca","140","00","0005862",,,,,"06","037",,,"531201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531201","Census Tract 5312.01",,,,4317,70,43,12,0,0,15,0,0,4247
"06037531202","Census Tract 5312.02, Los Angeles County, California","ACSSF","ca","140","00","0005863",,,,,"06","037",,,"531202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531202","Census Tract 5312.02",,,,4420,150,27,91,0,32,0,0,0,4270
"06037531301","Census Tract 5313.01, Los Angeles County, California","ACSSF","ca","140","00","0005864",,,,,"06","037",,,"531301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531301","Census Tract 5313.01",,,,5474,148,73,23,0,47,0,0,5,5326
"06037531302","Census Tract 5313.02, Los Angeles County, California","ACSSF","ca","140","00","0005865",,,,,"06","037",,,"531302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531302","Census Tract 5313.02",,,,5734,136,52,0,0,74,0,10,0,5598
"06037531502","Census Tract 5315.02, Los Angeles County, California","ACSSF","ca","140","00","0005866",,,,,"06","037",,,"531502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531502","Census Tract 5315.02",,,,3240,18,18,0,0,0,0,0,0,3222
"06037531503","Census Tract 5315.03, Los Angeles County, California","ACSSF","ca","140","00","0005867",,,,,"06","037",,,"531503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531503","Census Tract 5315.03",,,,2649,58,45,0,13,0,0,0,0,2591
"06037531504","Census Tract 5315.04, Los Angeles County, California","ACSSF","ca","140","00","0005868",,,,,"06","037",,,"531504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531504","Census Tract 5315.04",,,,4052,14,5,0,0,0,0,0,9,4038
"06037531602","Census Tract 5316.02, Los Angeles County, California","ACSSF","ca","140","00","0005869",,,,,"06","037",,,"531602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531602","Census Tract 5316.02",,,,4109,83,19,16,37,0,11,0,0,4026
"06037531603","Census Tract 5316.03, Los Angeles County, California","ACSSF","ca","140","00","0005870",,,,,"06","037",,,"531603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531603","Census Tract 5316.03",,,,3670,187,114,0,0,27,0,0,46,3483
"06037531604","Census Tract 5316.04, Los Angeles County, California","ACSSF","ca","140","00","0005871",,,,,"06","037",,,"531604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531604","Census Tract 5316.04",,,,3286,4,0,0,0,0,0,0,4,3282
"06037531701","Census Tract 5317.01, Los Angeles County, California","ACSSF","ca","140","00","0005872",,,,,"06","037",,,"531701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531701","Census Tract 5317.01",,,,5924,127,27,88,12,0,0,0,0,5797
"06037531702","Census Tract 5317.02, Los Angeles County, California","ACSSF","ca","140","00","0005873",,,,,"06","037",,,"531702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531702","Census Tract 5317.02",,,,4896,175,102,9,11,0,0,0,53,4721
"06037531800","Census Tract 5318, Los Angeles County, California","ACSSF","ca","140","00","0005874",,,,,"06","037",,,"531800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531800","Census Tract 5318",,,,4809,112,21,0,91,0,0,0,0,4697
"06037531901","Census Tract 5319.01, Los Angeles County, California","ACSSF","ca","140","00","0005875",,,,,"06","037",,,"531901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531901","Census Tract 5319.01",,,,6042,198,145,27,0,26,0,0,0,5844
"06037531902","Census Tract 5319.02, Los Angeles County, California","ACSSF","ca","140","00","0005876",,,,,"06","037",,,"531902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037531902","Census Tract 5319.02",,,,4582,102,55,0,0,47,0,0,0,4480
"06037532001","Census Tract 5320.01, Los Angeles County, California","ACSSF","ca","140","00","0005877",,,,,"06","037",,,"532001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532001","Census Tract 5320.01",,,,2967,99,82,0,0,0,0,12,5,2868
"06037532002","Census Tract 5320.02, Los Angeles County, California","ACSSF","ca","140","00","0005878",,,,,"06","037",,,"532002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532002","Census Tract 5320.02",,,,3516,274,115,0,22,137,0,0,0,3242
"06037532101","Census Tract 5321.01, Los Angeles County, California","ACSSF","ca","140","00","0005879",,,,,"06","037",,,"532101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532101","Census Tract 5321.01",,,,7382,400,64,0,0,336,0,0,0,6982
"06037532102","Census Tract 5321.02, Los Angeles County, California","ACSSF","ca","140","00","0005880",,,,,"06","037",,,"532102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532102","Census Tract 5321.02",,,,3561,572,98,2,21,412,1,38,0,2989
"06037532200","Census Tract 5322, Los Angeles County, California","ACSSF","ca","140","00","0005881",,,,,"06","037",,,"532200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532200","Census Tract 5322",,,,6921,488,189,102,0,176,0,21,0,6433
"06037532302","Census Tract 5323.02, Los Angeles County, California","ACSSF","ca","140","00","0005882",,,,,"06","037",,,"532302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532302","Census Tract 5323.02",,,,4800,167,81,31,0,46,0,0,9,4633
"06037532303","Census Tract 5323.03, Los Angeles County, California","ACSSF","ca","140","00","0005883",,,,,"06","037",,,"532303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532303","Census Tract 5323.03",,,,4338,222,72,21,0,103,0,7,19,4116
"06037532304","Census Tract 5323.04, Los Angeles County, California","ACSSF","ca","140","00","0005884",,,,,"06","037",,,"532304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532304","Census Tract 5323.04",,,,4072,814,444,278,0,34,0,22,36,3258
"06037532500","Census Tract 5325, Los Angeles County, California","ACSSF","ca","140","00","0005885",,,,,"06","037",,,"532500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532500","Census Tract 5325",,,,4155,382,78,181,0,82,0,41,0,3773
"06037532605","Census Tract 5326.05, Los Angeles County, California","ACSSF","ca","140","00","0005886",,,,,"06","037",,,"532605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532605","Census Tract 5326.05",,,,3908,160,41,54,8,37,14,6,0,3748
"06037532606","Census Tract 5326.06, Los Angeles County, California","ACSSF","ca","140","00","0005887",,,,,"06","037",,,"532606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532606","Census Tract 5326.06",,,,3875,97,52,44,0,1,0,0,0,3778
"06037532607","Census Tract 5326.07, Los Angeles County, California","ACSSF","ca","140","00","0005888",,,,,"06","037",,,"532607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532607","Census Tract 5326.07",,,,5391,214,104,53,5,43,0,0,9,5177
"06037532700","Census Tract 5327, Los Angeles County, California","ACSSF","ca","140","00","0005889",,,,,"06","037",,,"532700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037532700","Census Tract 5327",,,,3219,217,19,171,0,27,0,0,0,3002
